section	family_id	status	sample	official_rc	selfhost_rc	family_key	official_first_error	selfhost_first_error	official_first_diff	selfhost_first_diff	cxx_anchor	root_hypothesis
DIAG	DIAG-002	DISPATCHED	src/tests/09_generics/02_generic_constraints/a02/test_a02_02.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Class-GenericClass<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Class-GenericClass<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-003	DISPATCHED	src/tests/09_generics/02_generic_constraints/a02/test_a02_03.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: generics type arguments do not match the constraint of '(Generics-T) -> Int64'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: generics type arguments do not match the constraint of '(Generics-T) -> Int64'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-002	DISPATCHED	src/tests/09_generics/02_generic_constraints/a02/test_a02_04.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Class-GenericStruct<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Class-GenericStruct<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-003	DISPATCHED	src/tests/09_generics/02_generic_constraints/a02/test_a02_05.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: generics type arguments do not match the constraint of 'Enum-GenericEnum<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: generics type arguments do not match the constraint of 'Enum-GenericEnum<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-046	READY	src/tests/09_generics/02_generic_constraints/a03/test_a03_07.cj	1	1	parse_unexpected_declaration_in_scope | error: unexpected constructor in 'top-level' scope	error: expected type name after '<:', found '<:'	error: expected type name after '<:', found '<:'	error: unexpected constructor in 'top-level' scope	<no diagnostic>	src/Parse/ParseDecl.cpp:2563	the guard/order for `parse_unexpected_declaration_in_scope` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:2563`
DIAG	DIAG-024	READY	src/tests/09_generics/02_generic_constraints/a04/test_a04_07.cj	1	1	parse_expected_left_brace	error: expected '<:', found '<'	error: expected '<:', found '<'	error: expected '{', found '>'	<no diagnostic>	src/Parse/ParseDecl.cpp:1107	the guard/order for `parse_expected_left_brace` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:1107`
DIAG	DIAG-024	READY	src/tests/09_generics/02_generic_constraints/a04/test_a04_08.cj	1	1	parse_expected_left_brace	error: expected '<:', found '<'	error: expected '<:', found '<'	error: expected '{', found '>'	<no diagnostic>	src/Parse/ParseDecl.cpp:1107	the guard/order for `parse_expected_left_brace` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:1107`
DIAG	DIAG-024	READY	src/tests/09_generics/02_generic_constraints/a04/test_a04_09.cj	1	1	parse_expected_left_brace	error: expected '<:', found '<'	error: expected '<:', found '<'	error: expected '{', found '>'	<no diagnostic>	src/Parse/ParseDecl.cpp:1107	the guard/order for `parse_expected_left_brace` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:1107`
DIAG	DIAG-007	READY	src/tests/09_generics/02_generic_constraints/a04/test_a04_10.cj	1	1	parse_missing_body	error: expected '<:', found '<'	error: expected '<:', found '<'	error: body of function 'id' is missing	<no diagnostic>	src/Parse/ParserDiag.cpp:1314	the guard/order for `parse_missing_body` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1314`
DIAG	DIAG-024	READY	src/tests/09_generics/02_generic_constraints/a04/test_a04_11.cj	1	1	parse_expected_left_brace	error: expected '<:', found '<'	error: expected '<:', found '<'	error: expected '{', found '>'	<no diagnostic>	src/Parse/ParseDecl.cpp:1107	the guard/order for `parse_expected_left_brace` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:1107`
DIAG	DIAG-046	READY	src/tests/09_generics/02_generic_constraints/a05/test_a05_03.cj	1	1	parse_unexpected_declaration_in_scope | error: unexpected constructor in 'top-level' scope	error: expected type name after '<:', found ''	error: expected type name after '<:', found ''	error: unexpected constructor in 'top-level' scope	<no diagnostic>	src/Parse/ParseDecl.cpp:2563	the guard/order for `parse_unexpected_declaration_in_scope` likely diverges from C++ emission path `src/Parse/ParseDecl.cpp:2563`
DIAG	DIAG-014	READY	src/tests/09_generics/02_generic_constraints/a07/test_a07_03.cj	1	1	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	error: generics type arguments do not match the constraint of 'Class-GenericClass<Generics-T>'	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	error: generics type arguments do not match the constraint of 'Class-GenericClass<Generics-T>'	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:939	the guard/order for `IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:939`
DIAG	DIAG-014	READY	src/tests/09_generics/02_generic_constraints/a07/test_a07_05.cj	1	1	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	error: generics type arguments do not match the constraint of 'Struct-GenericStruct<Generics-T>'	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	error: generics type arguments do not match the constraint of 'Struct-GenericStruct<Generics-T>'	IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction	src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:939	the guard/order for `IllegalStateException: faithful AST2CHIR CallExpr has no resolvedFunction` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:939`
DIAG	DIAG-002	DISPATCHED	src/tests/09_generics/02_generic_constraints/a07/test_a07_06.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of '(Generics-T) -> Generics-T'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of '(Generics-T) -> Generics-T'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-002	DISPATCHED	src/tests/09_generics/02_generic_constraints/a07/test_a07_07.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Enum-GenericEnum<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	error: generics type arguments do not match the constraint of 'Enum-GenericEnum<Generics-T>'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-026	READY	src/tests/09_generics/02_generic_constraints/a08/test_a08_02.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-026	READY	src/tests/09_generics/02_generic_constraints/a08/test_a08_03.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-026	READY	src/tests/09_generics/02_generic_constraints/a08/test_a08_04.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-026	READY	src/tests/09_generics/02_generic_constraints/a08/test_a08_06.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	error: expected '{', found '|'	error: expected ';' or '<NL>', found '|'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-025	READY	src/tests/09_generics/02_generic_constraints/a10/test_a10_02.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-025	READY	src/tests/09_generics/02_generic_constraints/a10/test_a10_03.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-025	READY	src/tests/09_generics/02_generic_constraints/a10/test_a10_04.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-025	READY	src/tests/09_generics/02_generic_constraints/a10/test_a10_06.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	error: expected '{', found 'U'	error: expected ';' or '<NL>', found 'U'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-044	READY	src/tests/09_generics/02_generic_constraints/a11/test_a11_06.cj	1	1	parse_expected_name | error: expected ';' or '<NL>', found 'T'	error: body of function 'id' is missing	error: body of function 'id' is missing	error: expected '{' or 'where', found 'T'	error: expected ';' or '<NL>', found 'T'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-082	READY	src/tests/09_generics/02_generic_constraints/a11/test_a11_07.cj	1	1	parse_expected_name | error: expected a name after this, found '<:'	error: expected a generic type name after 'where' in generic constraint, found '<:'	error: expected a name after this, found '<:'	error: expected a generic type name after 'where' in generic constraint, found '<:'	error: expected a name after this, found '<:'	src/Parse/ParserDiag.cpp:310	the guard/order for `parse_expected_name` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:310`
DIAG	DIAG-033	DISPATCHED	src/tests/09_generics/02_generic_constraints/a17/test_a17_02.cj	1	1	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	error: generics type arguments do not match the constraint of 'Struct-GenericStruct2<Generics-T1, Generics-T2>'	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	error: generics type arguments do not match the constraint of 'Struct-GenericStruct2<Generics-T1, Generics-T2>'	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	src/Sema/Desugar/AfterTypeCheck/IsExpr.cpp:28	the guard/order for `IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr` likely diverges from C++ emission path `src/Sema/Desugar/AfterTypeCheck/IsExpr.cpp:28`
DIAG	DIAG-033	DISPATCHED	src/tests/09_generics/02_generic_constraints/a18/test_a18_02.cj	1	1	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	error: generics type arguments do not match the constraint of 'Struct-GenericStruct2<Generics-T1, Generics-T2>'	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	error: generics type arguments do not match the constraint of 'Struct-GenericStruct2<Generics-T1, Generics-T2>'	IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr	src/Sema/Desugar/AfterTypeCheck/IsExpr.cpp:28	the guard/order for `IllegalArgumentException: not yet ported in faithful AST2CHIR: is_expr` likely diverges from C++ emission path `src/Sema/Desugar/AfterTypeCheck/IsExpr.cpp:28`
DIAG	DIAG-003	DISPATCHED	src/tests/09_generics/03_type_variance/03_type_variance_in_functions/a01/test_a01_02.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: no matching function declaration for function reference 'convertDerivedToBase'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: no matching function declaration for function reference 'convertDerivedToBase'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-003	DISPATCHED	src/tests/09_generics/03_type_variance/03_type_variance_in_functions/a01/test_a01_03.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: mismatched types	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: mismatched types	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
DIAG	DIAG-095	READY	src/tests/10_overloading/01_function_overloading/01_definition_of_function_overload/a01/test_a01_06_resov.cj	1	1	sema_need_named_argument	error: function 'Check' has overload conflicts	error: function 'Check' has overload conflicts	error: undeclared identifier 'arg'	error: missing argument prefix 'arg2:' for named parameter	src/Sema/Plugin/PluginCustomAnnoChecker.cpp:466	the guard/order for `sema_need_named_argument` likely diverges from C++ emission path `src/Sema/Plugin/PluginCustomAnnoChecker.cpp:466`
DIAG	DIAG-096	READY	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a01/test_a01_03_scope_neg.cj	1	1	sema_redefinition	error: cannot convert a floating-point literal to type 'Int8'	error: redefinition of declaration 'private'	error: cannot convert a floating-point literal to type 'Int8'	error: redefinition of declaration 'private'	src/Sema/Diags.cpp:213	the guard/order for `sema_redefinition` likely diverges from C++ emission path `src/Sema/Diags.cpp:213`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a02/test_a02_04.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: cannot convert an integer literal to type 'Float32'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: cannot convert an integer literal to type 'Float32'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-032	READY	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a03/test_a03_03.cj	1	1	sema_mismatched_types	error: redefinition of declaration 'ENUM'	error: redefinition of declaration 'ENUM'	error: mismatched types	<no diagnostic>	src/Sema/TypeCheckBuiltinExpr.cpp:337	the guard/order for `sema_mismatched_types` likely diverges from C++ emission path `src/Sema/TypeCheckBuiltinExpr.cpp:337`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a06/test_a06_03_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a07/test_a07_02_neg_ove_conflict.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: function 'Check' has overload conflicts	error: function 'Check' has overload conflicts	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a07/test_a07_05_struct_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a07/test_a07_06_struct_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: function 'SCheck' has overload conflicts	error: function 'SCheck' has overload conflicts	error: ambiguous match for function call 'SCheck'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a08/test_a08_04_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a08/test_a08_05_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a08/test_a08_06_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a09/test_a09_05_package_neg.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: mismatched types	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: mismatched types	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a10/test_a10_02_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: ambiguous match for function call 'Check'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: ambiguous match for function call 'Check'	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-008	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a10/test_a10_03_neg.cj	1	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	error: mismatched types	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	the guard/order for `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` likely diverges from C++ emission path `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a11/test_a11_04_package.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: mismatched types	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: mismatched types	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a12/test_a12_02.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: ambiguous match for function call 'Check'	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: ambiguous match for function call 'Check'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a13/test_a13_05_neg.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a13/test_a13_06_neg.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-012	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a13/test_a13_07_neg.cj	1	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	error: undeclared identifier 'pcheck'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	the guard/order for `IllegalArgumentException: The string does not comply with the floating point number syntax.` likely diverges from C++ emission path `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14`
DIAG	DIAG-003	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a14/test_a14_05_extend_neg.cj	1	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: no matching function declaration for function call 'SCheck'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	error: no matching function declaration for function call 'SCheck'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	the guard/order for `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` likely diverges from C++ emission path `src/CHIR/IR/Type/CHIRType.cpp:132`
