package	function	cluster	impact	raw_first_edit	raw_first_ref_ir	raw_first_self_ir	semantic_first_edit	semantic_first_ref_ir	semantic_first_self_ir
macro	"_CN14cjcj:macro_pkg15CreateParenExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateParenExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !115 {	define i32 @"_CN14cjcj:macro_pkg15CreateParenExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !448 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateParenTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateParenTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	define i32 @"_CN14cjcj:macro_pkg15CreateParenTypeHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !133 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateQuoteExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateQuoteExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !184 {	define i32 @"_CN14cjcj:macro_pkg15CreateQuoteExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjY5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !178 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateRangeExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_jb"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateRangeExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_jb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7, i1 %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !110 {	define i32 @"_CN14cjcj:macro_pkg15CreateRangeExprHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_jb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7, i1 %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !107 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateReferenceHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateReferenceHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !174 {	define i32 @"_CN14cjcj:macro_pkg15CreateReferenceHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !117 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateSpawnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjbjY5_Y5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateSpawnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjbjY5_Y5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i1 %v5, i32 %v6, i8 addrspace(1)* %v7, i8 addrspace(1)* %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !445 {	define i32 @"_CN14cjcj:macro_pkg15CreateSpawnExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEjbjY5_Y5_"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i32 %v4, i1 %v5, i32 %v6, i8 addrspace(1)* %v7, i8 addrspace(1)* %v8) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !453 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateThrowExprHCN12cjcj:modules17FlatBufferBuilderEjj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateThrowExprHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !124 {	define i32 @"_CN14cjcj:macro_pkg15CreateThrowExprHCN12cjcj:modules17FlatBufferBuilderEjj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !98 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateTokenPartHCN12cjcj:modules17FlatBufferBuilderEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateTokenPartHCN12cjcj:modules17FlatBufferBuilderEj"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !189 {	define i32 @"_CN14cjcj:macro_pkg15CreateTokenPartHCN12cjcj:modules17FlatBufferBuilderEj"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !160 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateTupleTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEY5_j"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateTupleTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEY5_j"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !122 {	define i32 @"_CN14cjcj:macro_pkg15CreateTupleTypeHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEY5_j"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !82 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateUnaryExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateUnaryExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !453 {	define i32 @"_CN14cjcj:macro_pkg15CreateUnaryExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !124 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15CreateWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jY5_j"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg15CreateWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jY5_j"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !111 {	define i32 @"_CN14cjcj:macro_pkg15CreateWhileExprHCN12cjcj:modules17FlatBufferBuilderEjCNac9ArrayListIhEY5_jY5_j"(i8 addrspace(1)* %v1, i32 %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i32 %v7) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !121 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation14SaveUsedMacrosHCNY_9MacroCallE"	CG-METADATA-ATTACHMENT	functional	replace	  %v31 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v20, i8 addrspace(1)* addrspace(1)* %v30), !untrusted_ref !7	  %v31 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v20, i8 addrspace(1)* addrspace(1)* %v30)	replace	  %v31 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v20, i8 addrspace(1)* addrspace(1)* %v30), !untrusted_ref !N	  %v31 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v20, i8 addrspace(1)* addrspace(1)* %v30)
macro	"_CN14cjcj:macro_pkg15MacroEvaluation15CheckAttrTokensHCNac9ArrayListIRN8cjcj:lex5TokenEECNY_9MacroCallE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v98 = load i32, i32* %v97, align 4, !untrusted_ref !11	  %v98 = load i32, i32* %v97, align 4, !untrusted_ref !9	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation16ProcessNewTokensHCNY_9MacroCallE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v145 = load i32, i32* %v144, align 4, !untrusted_ref !11	  %v145 = load i32, i32* %v144, align 4, !untrusted_ref !13	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation18ExpandBuildInMacroHCNac9ArrayListIRN8cjcj:lex5TokenEECNY_9MacroCallE"	CG-METADATA-ATTACHMENT	functional	replace	  %v132 = load i32, i32* %v131, align 4, !untrusted_ref !9	  %v132 = load i32, i32* %v131, align 4, !untrusted_ref !6	replace	  %v280 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v269, i8 addrspace(1)* addrspace(1)* %v279), !untrusted_ref !N	  %v280 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v269, i8 addrspace(1)* addrspace(1)* %v279)
macro	"_CN14cjcj:macro_pkg15MacroEvaluation18InitGlobalVariableHv"	CG-EXTRA-CALL	functional	replace	  %v10 = alloca %v11, align 8	  %v10 = alloca %v9, align 8	replace	  %v10 = alloca %v11, align 8	  %v10 = alloca %v9, align 8
macro	"_CN14cjcj:macro_pkg15MacroEvaluation19CreateMacroCallTreeHCNY_9MacroCallEb"	CG-BLOCK-LAYOUT	functional	replace	L90: ; preds = %v568, %v569, %v555	L90: ; preds = %v568, %v555	replace	L90: ; preds = %v568, %v569, %v555	L90: ; preds = %v568, %v555
macro	"_CN14cjcj:macro_pkg15MacroEvaluation20CreateChildMacroCallHCNac9ArrayListIRN8cjcj:lex5TokenEECNat3BoxIlEY9_CNY_9MacroCallEb"	CG-CALLSITE-ATTRIBUTE	functional	replace	  %v60 = load i32, i32* %v14, align 4, !untrusted_ref !13	  %v60 = load i32, i32* %v14, align 4, !untrusted_ref !11	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v17* noalias sret(%v17) %v16, i8 addrspace(1)* %v78, %v9* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v17* noalias sret(i8) %v16, i8 addrspace(1)* %v78, %v9* @"std.collection:ArrayList<cjcj/lex:Token>.ti")
macro	"_CN14cjcj:macro_pkg15MacroEvaluation20CreateMacroCallsTreeHb"	CG-METADATA-NUMBERING	cosmetic	replace	  %v62 = load i32, i32 addrspace(1)* %v61, align 4, !untrusted_ref !37	  %v62 = load i32, i32 addrspace(1)* %v61, align 4, !untrusted_ref !7	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation25ReEvalAfterEvalMacroCallsHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v67 = load i32, i32 addrspace(1)* %v66, align 4, !untrusted_ref !6	  %v67 = load i32, i32 addrspace(1)* %v66, align 4, !untrusted_ref !9	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation26CheckDeprecatedMacrosUsageHCNY_9MacroCallE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v81 = load i32, i32* %v12, align 4, !untrusted_ref !9	  %v81 = load i32, i32* %v12, align 4, !untrusted_ref !40	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation30HasMacroCallInStrInterpolationHCNac9ArrayListIRN8cjcj:lex5TokenEEllCNY_9MacroCallE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v67 = load i32, i32* %v66, align 4, !untrusted_ref !13	  %v67 = load i32, i32* %v66, align 4, !untrusted_ref !9	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15MacroEvaluation30RefreshBuildInMacroPostionInfoHv"	CG-METADATA-ATTACHMENT	functional	replace	  %v49 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v37, i8 addrspace(1)* addrspace(1)* %v48), !untrusted_ref !13	  %v49 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v37, i8 addrspace(1)* addrspace(1)* %v48)	replace	  %v49 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v37, i8 addrspace(1)* addrspace(1)* %v48), !untrusted_ref !N	  %v49 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v37, i8 addrspace(1)* addrspace(1)* %v48)
macro	"_CN14cjcj:macro_pkg15MacroEvaluation32NeedCreateMacroCallTreeForReEvalHCNY_9MacroCallE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v60 = load i32, i32 addrspace(1)* %v59, align 4, !untrusted_ref !14	  %v60 = load i32, i32 addrspace(1)* %v59, align 4, !untrusted_ref !11	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15OpenSymbolTableHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg15OpenSymbolTableHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !82 {	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg15OpenSymbolTableHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !124 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg15UpdateMacroInfoHCN8cjcj:ast4NodeECNY_14MacroCollectorE"	CG-BLOCK-LAYOUT	functional	replace	define void @"_CN14cjcj:macro_pkg15UpdateMacroInfoHCN8cjcj:ast4NodeECNY_14MacroCollectorE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !119 {	define void @"_CN14cjcj:macro_pkg15UpdateMacroInfoHCN8cjcj:ast4NodeECNY_14MacroCollectorE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !103 {	replace	L8: ; preds = %v70, %v71, %v72, %v73, %v74, %v75, %v76, %v77, %v78, %v79, %v80, %v81, %v82, %v83, %v84, %v85, %v86, %v87, %v88, %v89, %v90, %v91, %v92, %v93, %v94, %v95, %v96, %v97, %v98, %v99, %v100, %v101, %v102, %v103, %v104, %v105, %v106, %v107, %v108, %v109, %v110, %v111, %v112	L8: ; preds = %v70, %v71, %v72, %v73, %v74, %v75, %v76, %v77, %v78, %v79, %v80, %v81, %v82, %v83, %v84, %v85, %v86, %v87, %v88, %v89, %v90, %v91, %v92, %v93, %v94, %v95, %v96, %v97, %v98, %v99, %v100, %v101, %v102, %v103, %v104, %v105, %v106, %v107, %v108
macro	"_CN14cjcj:macro_pkg16CJ_AST_ParseExprHPuPhPl"	CG-CALLSITE-ATTRIBUTE	functional	replace	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(%v10) %v9, i8 addrspace(1)* %v43, %v33* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(i8) %v9, i8 addrspace(1)* %v43, %v33* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	replace	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(%v10) %v9, i8 addrspace(1)* %v43, %v33* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(i8) %v9, i8 addrspace(1)* %v43, %v33* @"std.collection:ArrayList<cjcj/lex:Token>.ti")
macro	"_CN14cjcj:macro_pkg16CJ_AST_ParseTypeHPuPhPl"	CG-CALLSITE-ATTRIBUTE	functional	replace	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(%v10) %v9, i8 addrspace(1)* %v39, %v29* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(i8) %v9, i8 addrspace(1)* %v39, %v29* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	replace	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(%v10) %v9, i8 addrspace(1)* %v39, %v29* @"std.collection:ArrayList<cjcj/lex:Token>.ti")	  invoke void @_CNac9ArrayListIG_E7toArrayHv(%v10* noalias sret(i8) %v9, i8 addrspace(1)* %v39, %v29* @"std.collection:ArrayList<cjcj/lex:Token>.ti")
macro	"_CN14cjcj:macro_pkg16CloseSymbolTableHCNY_13RuntimeHandleE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN14cjcj:macro_pkg16CloseSymbolTableHCNY_13RuntimeHandleE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !203 {	define i64 @"_CN14cjcj:macro_pkg16CloseSymbolTableHCNY_13RuntimeHandleE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !103 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateAnnotationHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEjjjjjY5_Y5_b"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateAnnotationHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEjjjjjY5_Y5_b"(i8 addrspace(1)* %v1, i32 %v2, i16 %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i32 %v7, i32 %v8, i32 %v9, i8 addrspace(1)* %v10, i8 addrspace(1)* %v11, i1 %v12) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !196 {	define i32 @"_CN14cjcj:macro_pkg16CreateAnnotationHCN12cjcj:modules17FlatBufferBuilderEjtCNac9ArrayListIhEjjjjjY5_Y5_b"(i8 addrspace(1)* %v1, i32 %v2, i16 %v3, i8 addrspace(1)* %v4, i32 %v5, i32 %v6, i32 %v7, i32 %v8, i32 %v9, i8 addrspace(1)* %v10, i8 addrspace(1)* %v11, i1 %v12) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !88 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateAssignExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateAssignExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !115 {	define i32 @"_CN14cjcj:macro_pkg16CreateAssignExprHCN12cjcj:modules17FlatBufferBuilderEjjtCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i16 %v4, i8 addrspace(1)* %v5, i32 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateBinaryExprHCN12cjcj:modules17FlatBufferBuilderEjjjtCNac9ArrayListIhE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateBinaryExprHCN12cjcj:modules17FlatBufferBuilderEjjjtCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i32 %v4, i16 %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !93 {	define i32 @"_CN14cjcj:macro_pkg16CreateBinaryExprHCN12cjcj:modules17FlatBufferBuilderEjjjtCNac9ArrayListIhE"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i32 %v4, i16 %v5, i8 addrspace(1)* %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !126 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateBinaryExprHCN8cjcj:ast4ExprEY2_NN8cjcj:lex9TokenKindE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg16CreateBinaryExprHCN8cjcj:ast4ExprEY2_NN8cjcj:lex9TokenKindE"(i8 addrspace(1)* %v1, i8 addrspace(1)* %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !98 {	define i8 addrspace(1)* @"_CN14cjcj:macro_pkg16CreateBinaryExprHCN8cjcj:ast4ExprEY2_NN8cjcj:lex9TokenKindE"(i8 addrspace(1)* %v1, i8 addrspace(1)* %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !113 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateExtendDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateExtendDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i8 addrspace(1)* %v7, i32 %v8, i8 addrspace(1)* %v9) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !458 {	define i32 @"_CN14cjcj:macro_pkg16CreateExtendDeclHCN12cjcj:modules17FlatBufferBuilderEjjCNac9ArrayListIhEjY5_Y5_jY5_"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i8 addrspace(1)* %v4, i32 %v5, i8 addrspace(1)* %v6, i8 addrspace(1)* %v7, i32 %v8, i8 addrspace(1)* %v9) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !105 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateImportSpecHCN12cjcj:modules17FlatBufferBuilderEjhCNac9ArrayListIhEj"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateImportSpecHCN12cjcj:modules17FlatBufferBuilderEjhCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i8 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !120 {	define i32 @"_CN14cjcj:macro_pkg16CreateImportSpecHCN12cjcj:modules17FlatBufferBuilderEjhCNac9ArrayListIhEj"(i8 addrspace(1)* %v1, i32 %v2, i8 %v3, i8 addrspace(1)* %v4, i32 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !114 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
macro	"_CN14cjcj:macro_pkg16CreateLambdaExprHCN12cjcj:modules17FlatBufferBuilderEjjb"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN14cjcj:macro_pkg16CreateLambdaExprHCN12cjcj:modules17FlatBufferBuilderEjjb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i1 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !87 {	define i32 @"_CN14cjcj:macro_pkg16CreateLambdaExprHCN12cjcj:modules17FlatBufferBuilderEjjb"(i8 addrspace(1)* %v1, i32 %v2, i32 %v3, i1 %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !106 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
