block	gap_kind	named_symbol	source_anchor	severity	status	judge_evidence
b14	INVENTED	AddDeclIfMissing	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5656	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5516 `AddDeclIfMissing(out, decl)` (+9 matches)
b14	INVENTED	AddDeclToMap	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5521	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5780 `AddDeclToMap(decl, info.declMap)` (+1 matches)
b14	INVENTED	AddDeclToMembers	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4466	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4473 `if (let Some(body) <- structDecl.body) { AddDeclToMembers(body.decls, member, prepend: prepend) }` (+3 matches)
b14	INVENTED	AddDependenciesForImport	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4848	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4847 `AddDependenciesForImport(pkg, importSpec)` (+1 matches)
b14	INVENTED	AddDependenciesForPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4822	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4841 `public func AddDependenciesForPackage(pkg: Package): Unit {` (+2 matches)
b14	INVENTED	AddDependency	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4870	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4876 `AddDependency(pkg.fullPackageName, packageValue.fullPackageName, importSpec)` (+1 matches)
b14	INVENTED	AddFlatDeclToImportedPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4377	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2398 `AddFlatDeclToImportedPackage(gpd)` (+3 matches)
b14	INVENTED	AddFlatInheritedType	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4017	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:2361 `AddFlatInheritedType(inheritable, inheritedTy)` (+1 matches)
b14	INVENTED	AddFlatMember	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:3861	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:3873 `AddFlatMember(parent, member)` (+1 matches)
b14	INVENTED	AddFlatTopLevelDecl	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1774	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1767 `AddFlatTopLevelDecl(decl)` (+1 matches)
b14	INVENTED	AddImplicitImportAll	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6540	LOW	REMAINING	"selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6852 `AddImplicitImportAll(file, ""std.core"")` (+1 matches)"
b14	INVENTED	AddImplicitImports	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6531	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5251 `AddImplicitImports(pkg, opts)` (+1 matches)
b14	INVENTED	AddImportedDeclToMap	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5990	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5831 `AddImportedDeclToMap(decls, targetMap, importLevel)` (+2 matches)
b14	INVENTED	AddImportedDeclsForSourcePackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5390	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5265 `AddImportedDeclsForSourcePackage(pkg)` (+2 matches)
b14	INVENTED	AddImportedDeclsWithAccess	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5977	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6309 `AddImportedDeclsWithAccess(decls, targetMembers, name, GetAccessLevel(importSpec))` (+2 matches)
b14	INVENTED	AddImportedPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5183	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5450 `public func AddImportedPackage(pkg: Package): Unit {`
b14	INVENTED	AddImportedPackageIfMissing	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6002	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5451 `AddImportedPackageIfMissing(pkg)` (+1 matches)
b14	INVENTED	AddImportedPackageName	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6553	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6391 `AddImportedPackageName(importSpec, cjoPackageName)` (+1 matches)
b14	INVENTED	AddImportsToMap	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5480	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5799 `AddImportsToMap(importSpec, pkgName, info.declMap)` (+1 matches)
b14	INVENTED	AddLoadedPackages	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6069	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6417 `private func AddLoadedPackages(pkgName: String): Bool {` (+1 matches)
b14	INVENTED	AddMember	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4452	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:3890 `AddMember(parent, member)` (+1 matches)
b14	INVENTED	AddPackageDeclMap	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5426	LOW	REMAINING	"selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5760 `private func AddPackageDeclMap(fullPackageName: String, importedPackage!: String = """"): Unit {` (+3 matches)"
b14	INVENTED	AddReExportedMembers	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5949	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6279 `AddReExportedMembers(importSpec, importedName, members)` (+1 matches)
b14	INVENTED	AddRealPackageBodyFunctions	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:214	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:543 `AddRealPackageBodyFunctions(merged, mainPackage, bodyFunctionNames, allFunctionNames)` (+2 matches)
b14	INVENTED	AddRealPackageBodyFunctionsExceptMain	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:202	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:541 `AddRealPackageBodyFunctionsExceptMain(merged, realPackages, mainPackageIndex, bodyFunctionNames,` (+1 matches)
b14	INVENTED	AddRealPackageFunctionOnce	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:236	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:564 `AddRealPackageFunctionOnce(merged, fn, allFunctionNames)` (+2 matches)
b14	INVENTED	AddRealPackageGlobals	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:246	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:539 `AddRealPackageGlobals(merged, pkg)` (+1 matches)
b14	INVENTED	AddRealPackageImportedFunctionDeclarations	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:224	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:544 `AddRealPackageImportedFunctionDeclarations(merged, realPackages, bodyFunctionNames, allFunctionNames)` (+1 matches)
b14	INVENTED	AddRealPackageTypes	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:264	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:538 `AddRealPackageTypes(merged, pkg)` (+1 matches)
b14	INVENTED	AddSourcePackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5134	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5253 `AddSourcePackage(pkg)` (+1 matches)
b14	INVENTED	AddSourceToMember	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:841	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:755 `AddSourceToMember()` (+1 matches)
b14	INVENTED	AddSymbolToInfo	/root/cj_build/wt/scan_b14/packages/frontend/src/PrintSymbolTable.cj:174	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/PrintSymbolTable.cj:174 `private func AddSymbolToInfo(packages: ArrayList<Symbol>, file2nodesMap: HashMap<Node, ArrayList<Node>>,` (+1 matches)
b14	INVENTED	AddUniqueInfo	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6781	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:7192 `AddUniqueInfo(pkgInfo.deps, found)` (+1 matches)
b14	INVENTED	AddUsedMacroDecls	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5245	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5522 `public func AddUsedMacroDecls(file: File, decl: Decl): Unit {`
b14	INVENTED	AlreadyLoaded	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6077	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6425 `private func AlreadyLoaded(pkgName: String): Bool {` (+1 matches)
b14	INVENTED	AnalyzeDepStdPkgsOfBC	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5203	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5470 `public func AnalyzeDepStdPkgsOfBC(fullPackageName: String): Bool {`
b14	INVENTED	AppendDeclForSerialization	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:240	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:227 `AppendDeclForSerialization(decl, targets)` (+1 matches)
b14	INVENTED	AppendI32	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3121	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2851 `AppendI32(out, pos.line)` (+2 matches)
b14	INVENTED	AppendNewRealPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:200	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:205 `public func AppendNewRealPackage(pkg: RealCHIRPackage): Unit {`
b14	INVENTED	AppendSearchPath	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4937	LOW	FIXED	identifier removed since audit base from packages/frontend/src/FrontendModel.cj by 65aadf6f `fix(frontend): preserve environment search paths`
b14	INVENTED	AppendU32	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3113	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2849 `AppendU32(out, fileIndex)` (+3 matches)
b14	INVENTED	AppendU64	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3125	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2862 `AppendU64(out, hash.instVar)` (+5 matches)
b14	INVENTED	AppendU8	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3109	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2853 `AppendU8(out, if (IsIgnoredPosition(pos)) { 1u8 } else { 0u8 })` (+4 matches)
b14	INVENTED	ApplyFlatAnnotations	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1884	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1894 `ApplyFlatAnnotations(reader, record, decl)` (+1 matches)
b14	INVENTED	ApplyFlatAttributes	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1967	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1893 `ApplyFlatAttributes(reader, record, decl)` (+1 matches)
b14	INVENTED	ApplyFlatDeclBasicInfo	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1858	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1877 `private func ApplyFlatDeclBasicInfo(reader: CjoFlatBuffer, record: CjoFlatDecl, decl: Decl): Unit {` (+1 matches)
b14	INVENTED	ApplyFlatDeclHash	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1955	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1896 `ApplyFlatDeclHash(reader, record, decl)` (+1 matches)
b14	INVENTED	AsFaithfulSemaTypeManager	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:425	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:430 `public func AsFaithfulSemaTypeManager(): FaithfulSemaTypeManager {`
b14	INVENTED	BuildIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4986	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5219 `public func BuildIndex(cangjieModules: String, opts: GlobalOptions, pkgs: ArrayList<Package>): Bool {`
b14	INVENTED	BuildPackageMembers	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5894	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6239 `BuildPackageMembers(fullPackageName)` (+2 matches)
b14	INVENTED	BuildRealCHIRForASTPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:35	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:62 `public func BuildRealCHIRForASTPackage(instance: CompilerInstance, pkg: RealASTPackage): Option<RealCHIRPac...`
b14	INVENTED	BuildRealCodeGenPackages	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:147	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:441 `let packagesToEmit = BuildRealCodeGenPackages(realPackages)` (+1 matches)
b14	INVENTED	BuiltInTypeToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2919	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:2337 `builder.AddU8(0, BuiltInTypeToFlat(builtInDecl.builtinType))` (+1 matches)
b14	INVENTED	CacheCompileArgs	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:927	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:365 `CacheCompileArgs()` (+1 matches)
b14	INVENTED	CallKindToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3009	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:1761 `builder.AddU8(1, CallKindToFlat(ce.callKind))` (+1 matches)
b14	INVENTED	CanInlineImportedSource	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6382	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5226 `canInlineImportedSource = CanInlineImportedSource(opts)` (+1 matches)
b14	INVENTED	CanWrapFlatRefType	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4551	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4544 `if (!CanWrapFlatRefType(ty.kind)) {` (+1 matches)
b14	INVENTED	CaptureKindToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:3072	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:612 `captureKind = CaptureKindToFlat(body.captureKind)` (+1 matches)
b14	INVENTED	CaptureRealASTPackages	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:442	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:309 `ret = CaptureRealASTPackages()` (+1 matches)
b14	INVENTED	CheckCjoPathLegality	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6455	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6609 `if (!CheckCjoPathLegality(importSpec, cjoPath, fullPackageName, isRecursive, isMainPartPkgForTestPkg) ||` (+1 matches)
b14	INVENTED	CheckImports	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5783	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5273 `CheckImports(pkgs)` (+1 matches)
b14	INVENTED	CheckPackageConsistency	/root/cj_build/wt/scan_b14/packages/frontend/src/CompileStrategy.cj:249	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompileStrategy.cj:221 `CheckPackageConsistency(pkg)` (+2 matches)
b14	INVENTED	CjoVersionBytes	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2878	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:121 `let cjoVersion = CjoVersionBytes()` (+1 matches)
b14	INVENTED	Clear	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4833	LOW	FIXED	identifier removed since audit base from packages/frontend/src/FrontendModel.cj by 4e12b631 `feat: port call inference argument combinations`; FEATURE_DEBT.md mentions this identifier
b14	INVENTED	ClearCachesForRebuild	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5093	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5224 `ClearCachesForRebuild()` (+1 matches)
b14	INVENTED	ClearForReBuildIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5073	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5308 `public func ClearForReBuildIndex(): Unit {` (+1 matches)
b14	INVENTED	ClearPackageBCHIRCache	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5072	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5307 `public func ClearPackageBCHIRCache(): Unit {}`
b14	INVENTED	ClearRealPackages	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:207	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:212 `public func ClearRealPackages(): Unit {`
b14	INVENTED	ClearVisitedPkgs	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5422	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5756 `public func ClearVisitedPkgs(): Unit {`
b14	INVENTED	CloseLoadedNativeMetaTransformPlugins	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:277	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:266 `CloseLoadedNativeMetaTransformPlugins()` (+1 matches)
b14	INVENTED	CollectDeclsFromImportToMap	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5340	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5653 `private func CollectDeclsFromImportToMap(srcFullPackageName: String, importSpec: ImportSpec,` (+1 matches)
b14	INVENTED	CollectDeps	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6709	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:7113 `CollectDeps(pkgs)` (+1 matches)
b14	INVENTED	CollectDepsInFile	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6722	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:7173 `CollectDepsInFile(file, pkgInfo, pkg)` (+1 matches)
b14	INVENTED	CollectDirectDependencyNames	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6499	LOW	FIXED	identifier removed since audit base from packages/frontend/src/FrontendModel.cj by 09672896 `fix: emit full package dependency descriptor JSON in .cjo to match reference scan-dependency`
b14	INVENTED	CollectDirectDependencyNamesInOrder	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6507	LOW	FIXED	identifier removed since audit base from packages/frontend/src/FrontendModel.cj by 09672896 `fix: emit full package dependency descriptor JSON in .cjo to match reference scan-dependency`
b14	INVENTED	CollectFeaturesFromPackage	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:953	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:865 `let specificFeatures = CollectFeaturesFromPackage(targetPkg)` (+1 matches)
b14	INVENTED	Compile	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:212	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:223 `public func Compile(stage!: CompileStage = CompileStage.CHIR): Bool {`
b14	INVENTED	CompileStageIndex	/root/cj_build/wt/scan_b14/packages/frontend/src/CompilerInstance.cj:63	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CompilerInstance.cj:67 `public func CompileStageIndex(stage: CompileStage): Int64 {` (+3 matches)
b14	INVENTED	ConvertFrontendOptionsToCodegenOptions	/root/cj_build/wt/scan_b14/packages/frontend/src/CodeGenBridge.cj:307	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CodeGenBridge.cj:442 `let codegenOptions = ConvertFrontendOptionsToCodegenOptions(instance.invocation.globalOptions)` (+1 matches)
b14	INVENTED	CreateCompilationOptions	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2663	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:116 `let options = CreateCompilationOptions()` (+1 matches)
b14	INVENTED	CreateDirs	/root/cj_build/wt/scan_b14/packages/frontend/src/SourceText.cj:35	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/SourceText.cj:35 `public func CreateDirs(path: String): Bool {` (+1 matches)
b14	INVENTED	CreateFlatDeclRecord	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1710	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1599 `let record = CreateFlatDeclRecord(reader, declTable, UInt32(idx + 1))` (+1 matches)
b14	INVENTED	CreateFlatDeclShell	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1802	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1821 `private func CreateFlatDeclShell(reader: CjoFlatBuffer, record: CjoFlatDecl): Decl {` (+1 matches)
b14	INVENTED	CreateFlatImportSpec	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:1644	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:1657 `targetFile.imports.add(CreateFlatImportSpec(reader, importTable, targetFile))` (+1 matches)
b14	INVENTED	CreateFlatType	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:4102	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:4110 `let loaded = CreateFlatType(reader, typeTable)` (+1 matches)
b14	INVENTED	CreateFullId	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2644	LOW	REMAINING	"selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:1197 `resources.add(CreateFullId(LOCAL_PACKAGE_INDEX, """", declIndex))` (+5 matches)"
b14	INVENTED	CreateFullIdForDecl	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2626	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:1669 `let initFunc = if (let Some(decl) <- ae.initFunc) { CreateFullIdForDecl(decl) } else { CreateInvalidFullId() }` (+7 matches)
b14	INVENTED	CreateImportedCjoFile	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:6396	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:6709 `let file = CreateImportedCjoFile(pkg, fileID)` (+1 matches)
b14	INVENTED	CreateInvalidFullId	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2640	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:1669 `let initFunc = if (let Some(decl) <- ae.initFunc) { CreateFullIdForDecl(decl) } else { CreateInvalidFullId() }` (+4 matches)
b14	INVENTED	CreateStringVector	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2670	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:115 `let dependentStdPkgs = CreateStringVector(pkg.GetAllDependentStdPkgs())` (+2 matches)
b14	INVENTED	DeclHashBytes	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2860	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:357 `let hash = DeclHashBytes(decl.hash)` (+1 matches)
b14	INVENTED	DeclInfoTypeToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2903	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:359 `let infoType = DeclInfoTypeToFlat(decl)` (+1 matches)
b14	INVENTED	DeclKey	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2826	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:648 `paramOwnerMangles[DeclKey(param)] = ExistingMangledName(fd)` (+4 matches)
b14	INVENTED	DeclKindToFlat	/root/cj_build/wt/scan_b14/packages/frontend/src/CjoFlatBufferWriter.cj:2886	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/CjoFlatBufferWriter.cj:358 `let declKind = DeclKindToFlat(decl)` (+1 matches)
b14	INVENTED	DeleteASTLoaders	/root/cj_build/wt/scan_b14/packages/frontend/src/FrontendModel.cj:5065	LOW	REMAINING	selfhost-only identifier still present in scanned file: packages/frontend/src/FrontendModel.cj:5300 `public func DeleteASTLoaders(): Unit {`
